,stop_route_id,average_boardings
2812,60411 66,9.8429
6074,61021 662,9.842799999999999
5154,40109 47,9.8286
3144,10649 33,9.8144
5502,10803 43,9.8143
865,61139 662,9.8001
2607,10103 29,9.799999999999999
5300,60738 662,9.7858
2015,10618 33,9.7858
4293,20045 28,9.7857
5096,61227 676,9.7857
7982,40645 77,9.7857
8702,10422 30,9.785699999999999
4978,10301 33,9.785599999999999
1857,30140 38,9.7713
4689,40446 47,9.7713
3932,60351 20,9.7572
8523,40075 89,9.7571
1706,50091 19,9.742899999999999
1084,30420 18,9.742700000000001
6339,30620 77,9.7287
2808,60377 18,9.7286
1496,20217 21,9.7285
5484,10593 23,9.7144
4103,30159 38,9.7143
361,50552 14,9.7143
2963,50237 10,9.7143
4905,30315 15,9.6857
7075,20372 11,9.6715
6162,10363 47,9.657200000000001
7750,50661 55,9.6572
1716,20169 24,9.6571
3655,30777 45,9.6571
7540,60488 67,9.642900000000001
7577,10583 57,9.6429
4918,30800 32,9.642800000000001
3842,60742 672,9.628699999999998
7249,60572 79,9.628599999999999
1771,20010 77,9.6285
6779,30968 33,9.628400000000001
4878,20281 11,9.6144
2368,40485 20,9.6143
5882,50920 16,9.600100000000001
3670,10307 19,9.6
3595,10763 43,9.585700000000001
6087,10436 36,9.5715
10781,40596 S412,9.5714
5273,40551 40,9.5714
548,50169 43,9.5714
835,61228 676,9.5429
4574,30894 38,9.5429
227,10594 17,9.5427
1020,40826 44,9.5287
4195,30505 77,9.5286
425,61144 662,9.5143
3262,20415 21,9.5143
4826,30171 38,9.514299999999999
707,40522 20,9.5142
4439,40511 90,9.514199999999999
3684,10527 10,9.514199999999999
2238,30603 33,9.5001
1532,60212 78,9.5
4378,10259 12,9.5
604,30130 38,9.5
55,60076 671,9.5
457,61283 677,9.5
3152,10450 15,9.4858
7312,10777 17,9.4857
2312,60375 18,9.4715
308,60209 650,9.457
7828,30791 77,9.442900000000002
2666,30628 45,9.4427
6444,20205 11,9.428600000000001
7237,10599 58,9.4286
5853,30357 77,9.4285
3762,10201 20,9.4143
4708,20336 11,9.4001
4200,30465 71,9.4
5022,60527 66,9.4
7550,10840 20,9.3857
179,10562 66,9.3857
4167,10072 66,9.371500000000001
3264,30306 71,9.3714
1022,30547 16,9.3713
1705,61107 649,9.3572
1000,30782 33,9.357199999999999
5718,10769 28,9.3571
7884,10611 68,9.3571
3759,20129 24,9.328600000000002
2100,30574 15,9.3286
940,60017 91,9.3285
4242,30479 71,9.3143
2311,60375 78,9.3143
875,20003 77,9.299999999999999
1973,40384 11,9.2858
7519,30798 32,9.285799999999998
8618,20349 22,9.2857
2408,10649 68,9.2857
8546,10911 58,9.2857
8050,50485 58,9.2857
1852,20227 83,9.2857
5513,40790 43,9.2857
9600,30843 36,9.2857
5347,10199 20,9.285599999999999
1825,60040 662,9.2714
3317,50329 16,9.2714
5041,30725 16,9.257200000000001
4420,30657 15,9.257100000000001
7163,10289 19,9.243
1983,10614 44,9.242999999999999
4620,20106 14,9.2287
1679,50401 75,9.2285
8158,60596 67,9.2143
4,30633 33,9.2143
775,30755 71,9.2143
10936,10172 58,9.2143
3398,30347 32,9.214200000000002
3040,30629 77,9.2
30,20188 24,9.199900000000001
4875,30642 77,9.1999
4517,10509 14,9.1857
6743,50634 16,9.1715
2268,40825 44,9.1571
545,30310 71,9.1571
6908,20017 26,9.1571
54,60257 60,9.157
5774,10641 59,9.1429
1861,30948 35,9.1429
10472,20377 22,9.1429
7978,50730 16,9.1429
8847,10627 46,9.1429
8894,40187 42,9.1429
8784,30613 36,9.1429
6475,30828 28,9.142800000000001
7815,60743 672,9.1286
3876,30143 38,9.100200000000001
3717,30242 17,9.1
7285,10325 19,9.085799999999999
5722,60257 47,9.0715
6047,20235 21,9.0715
9383,50854 49,9.0715
2157,40405 11,9.0714
1200,50311 57,9.0714
7500,10707 31,9.0714
8776,60578 67,9.0714
10705,40196 46,9.0714
10535,50586 54,9.0714
7789,50686 54,9.0714
9465,30607 17,9.0571
60,40387 90,9.0429
6635,30902 17,9.0429
4074,60578 79,9.0428
1088,30097 20,9.028599999999999
4331,61181 671,9.0143
4465,60898 662,9.0141
1895,30598 36,9.0
8798,50982 54,9.0
5469,40750 85,8.9999
1641,30136 38,8.999899999999998
5577,40460 44,8.985700000000001
9069,30690 77,8.9857
5597,20215 11,8.9857
149,20600 66,8.9857
1184,20206 21,8.971400000000001
4970,10874 10,8.943
3758,40451 43,8.9429
4327,30659 15,8.9429
1087,60065 BLUE,8.9429
3791,10073 60,8.9287
72,20283 11,8.928600000000001
3764,10489 28,8.9286
10566,30972 S416,8.9286
7225,20246 66,8.9286
46,20232 21,8.9286
5438,60300 95,8.9286
10381,60413 95,8.928500000000001
3319,30678 16,8.9285
5833,30624 77,8.9284
4339,60388 18,8.914299999999999
1316,30617 17,8.9001
1677,50494 14,8.9
3367,50635 14,8.899999999999999
6221,20248 11,8.8999
992,20013 77,8.899899999999999
4040,10653 66,8.8858
2038,20172 24,8.8856
5391,10008 16,8.8856
303,30100 47,8.8573
1224,60337 20,8.8571
3999,20259 22,8.8571
824,50492 14,8.8571
4681,30005 38,8.8286
5650,30623 77,8.814300000000001
3991,60371 18,8.8001
6634,10657 12,8.8
2843,10386 66,8.8
6749,20139 24,8.799900000000001
4830,30600 17,8.7999
7650,60246 S430,8.7857
9376,60426 65,8.7857
9829,50946 93,8.7857
6823,10578 59,8.7857
10308,30841 35,8.7857
5486,61109 74,8.7715
598,30643 15,8.7713
4514,30588 77,8.7572
2460,30622 77,8.7571
3733,30767 77,8.7428
396,60746 BLUE,8.742799999999999
4834,40672 90,8.7287
7218,40234 44,8.7286
9463,50366 75,8.7286
5563,40527 77,8.7285
7405,60301 78,8.7285
4042,10618 60,8.7143
9385,40912 89,8.7143
8433,10296 28,8.7143
5186,60071 671,8.7143
3103,50993 50,8.7142
1969,50585 14,8.700099999999999
6309,40529 77,8.7
5928,20289 21,8.6999
7690,40536 77,8.6857
857,40645 45,8.6856
8346,10802 10,8.6713
7005,50082 19,8.6572
5851,60189 662,8.6571
7847,20261 21,8.6571
8330,10201 10,8.6571
5097,50062 75,8.657
9065,60931 67,8.642900000000001
10581,10611 42,8.6429
4261,10129 18,8.642700000000001
5873,20069 26,8.6286
2914,50582 16,8.6286
3861,30411 18,8.6285
877,30153 38,8.6142
3277,60434 66,8.6142
284,40719 47,8.6141
8007,30749 77,8.6001
467,10135 15,8.6
4682,50540 55,8.599900000000002
3166,60933 649,8.5857
7329,50364 75,8.5856
10429,30032 32,8.5715
7192,50025 50,8.5714
8442,50372 75,8.5714
2344,40195 85,8.5714
8631,10608 32,8.5714
1977,62036 671,8.5714
8446,20379 22,8.5714
5825,10196 17,8.5714
4669,30648 77,8.5572
419,50584 14,8.5286
188,50704 14,8.5284
4789,60835 78,8.5143
5600,50476 16,8.514199999999999
1872,30724 16,8.5141
7956,62017 691,8.5
242,30026 18,8.5
6547,30787 31,8.5
7628,10086 95,8.5
5985,60108 36,8.4999
4257,30224 18,8.4999
6542,60685 66,8.4859
2573,10745 12,8.4857
2132,10507 14,8.4428
6405,10283 71,8.4428
1798,40456 44,8.4428
3970,10071 60,8.4287
2086,10636 31,8.4286
6793,40404 41,8.4286
1529,30911 17,8.4286
4839,10666 65,8.4286
5281,40500 20,8.4286
7224,20265 21,8.4143
3441,20287 11,8.4143
3599,30099 11,8.414299999999999
2232,30134 38,8.3999
8206,30531 15,8.3999
6811,20259 11,8.3857
6498,20221 11,8.3716
1237,61253 60,8.3715
3548,40194 77,8.3573
1975,10111 29,8.3572
1570,20481 83,8.357199999999999
9203,10794 28,8.3571
1180,10612 58,8.3571
10141,10619 31,8.3571
5183,10312 26,8.357099999999999
2589,40313 45,8.357000000000001
4841,40238 45,8.357
3869,30907 33,8.343
2223,20207 21,8.3429
4437,20247 66,8.3428
1239,10561 12,8.3286
5840,30728 16,8.3285
84,10559 11,8.3144
2168,60960 74,8.3142
544,40422 90,8.3
3817,40241 90,8.2858
9563,10406 31,8.2857
2677,61034 95,8.2857
10940,20254 22,8.2857
8955,50573 54,8.2857
4796,10159 54,8.2857
6610,20211 21,8.2715
6859,60435 66,8.2715
2091,30015 18,8.2715
2060,30287 71,8.2714
4020,20202 21,8.2714
4181,30897 77,8.2572
238,30221 17,8.257100000000001
2557,50290 14,8.257
2840,10877 20,8.257
5757,20029 77,8.2429
6976,60308 78,8.242899999999999
7796,10262 12,8.242899999999999
774,60315 18,8.2287
1134,60053 672,8.2286
5936,60535 66,8.2286
2234,50662 55,8.2285
6969,50231 10,8.2144
1296,10438 23,8.2143
9702,40119 42,8.2143
4062,60081 672,8.2143
9348,30587 35,8.2143
9649,50824 59,8.2143
1366,61223 676,8.2142
1889,20333 24,8.2142
9864,10615 46,8.2142
3990,40285 45,8.1856
5954,30210 17,8.1856
377,50557 14,8.1715
2883,30330 16,8.1571
10746,30795 32,8.142900000000001
6009,40365 40,8.1429
8543,30792 32,8.1429
732,10295 36,8.1428
6565,30087 20,8.1143
2971,10453 15,8.1001
4691,60080 672,8.1
8646,40482 43,8.0999
4862,60386 78,8.0999
1647,61013 671,8.0859
203,60443 79,8.0857
1751,61268 662,8.0717
3373,60211 78,8.0715
10211,30971 35,8.0714
7077,61049 677,8.0714
8104,40642 42,8.0714
5013,10583 24,8.0714
3203,10260 12,8.0714
3314,40354 43,8.0712
2825,10562 26,8.0572
6121,60342 20,8.0571
2609,30812 77,8.0571
2445,40383 11,8.057
3042,40890 44,8.0428
4683,60328 20,8.0285
7268,30802 77,8.0144
2947,40417 77,8.0144
269,10616 60,8.0001
3013,30903 17,8.0001
999,20186 24,8.0
9650,10413 28,8.0
7454,30091 32,8.0
3946,50463 16,8.0
7609,30618 36,8.0
9342,20258 22,8.0
4354,60352 74,8.0
7677,50561 14,7.9999
5856,50484 676,7.9999
1713,30290 71,7.9716
4244,30357 17,7.9715
3490,61153 650,7.9572
4416,30487 71,7.957199999999999
3360,50202 10,7.957199999999999
1023,30689 16,7.957
4666,10652 66,7.943
2569,20089 14,7.9428
806,20286 11,7.9428
234,61253 75,7.9428
2097,50078 19,7.9428
3848,61141 662,7.9428
8023,60826 74,7.9428
5439,10628 42,7.9286
6872,30184 77,7.9286
5617,20356 22,7.9286
9259,10719 25,7.928599999999999
7812,20056 28,7.9285
2599,10187 635,7.9144
1739,30151 38,7.9143
7241,20041 20,7.914299999999999
7243,60405 66,7.914199999999999
2496,10466 15,7.8858999999999995
1707,40382 11,7.8857
5299,40454 43,7.8857
7003,20223 21,7.8715
4473,60710 642,7.8715
615,10702 10,7.8572
6453,20014 77,7.8572
364,50262 53,7.8572
6571,30536 15,7.8572
2174,10244 12,7.8571
7608,20349 25,7.8571
10415,10618 48,7.8571
3044,50562 54,7.8571
31,10199 23,7.8571
10371,50497 58,7.8571
4303,62009 BLUE,7.8571
3939,10513 14,7.8429
5159,40567 90,7.8428
4928,60383 18,7.8428
4576,40461 45,7.8286
1614,40474 20,7.8285
1346,20184 24,7.8285
1015,40815 44,7.8143
2020,40850 45,7.8141
3438,50279 55,7.8002
2836,10156 66,7.800000000000001
937,60528 65,7.7858
1254,60557 67,7.7857
3890,40338 44,7.7857
926,60755 91,7.7857
6306,60899 95,7.785699999999999
896,50482 16,7.7856
1631,60530 66,7.7856
760,50469 16,7.7856
5832,40281 90,7.7715
4722,50087 19,7.7572
2641,40759 77,7.7572
745,40202 77,7.7429
3657,40283 43,7.7428
3860,30798 18,7.7427
833,60427 74,7.7286
964,60490 79,7.7286
965,60179 676,7.7285
435,40266 44,7.7144
3255,30794 18,7.7143
7989,30385 71,7.7143
4049,40376 11,7.7143
6190,50754 49,7.7143
1501,20137 24,7.7143
4101,10638 35,7.7143
8426,60845 95,7.7142
934,30434 45,7.7001
6116,30795 18,7.7001
614,30182 77,7.7
1698,10415 19,7.7
1059,10353 47,7.6715
6853,10732 12,7.6714
4516,10257 12,7.6714
4191,61117 74,7.6573
7316,60743 662,7.6572000000000005
592,30708 16,7.657100000000001
4700,61015 662,7.6571
6356,61131 677,7.6571
10697,30857 35,7.6429
9443,10159 65,7.6429
8309,10268 S405,7.6429
8332,10699 10,7.6429
1728,10035 95,7.6428
5648,50189 10,7.6428
3247,30925 17,7.6286000000000005
5304,30586 77,7.6285
2707,40847 47,7.6143
3994,50121 19,7.6143
559,30216 17,7.6143
4039,30582 17,7.6002
7364,30647 77,7.6000000000000005
3181,60533 66,7.6
4560,60196 78,7.5858
2045,40190 75,7.5857
3962,30578 77,7.5857
2543,10408 19,7.5717
5682,30770 77,7.5715
8342,40052 42,7.5715
4405,40003 46,7.571400000000001
10789,50571 54,7.5714
9946,30532 30,7.5714
6666,10061 58,7.5714
6399,10549 67,7.5714
8183,40379 41,7.5714
2981,20008 77,7.5429
4810,10190 29,7.5428999999999995
5527,10902 38,7.5427
6676,60460 79,7.528600000000001
7447,40887 44,7.5286
3151,20143 24,7.528499999999999
3573,40570 90,7.5144
206,30272 15,7.5143
1589,40013 47,7.5143
2878,20086 26,7.5143
3528,60895 662,7.5143
21,40189 77,7.514200000000001
1954,60422 74,7.5142
6698,60995 677,7.5001
9667,60825 690,7.5
5595,60372 78,7.5
116,10542 67,7.5
9277,10592 34,7.5
8137,60729 677,7.5
6670,40022 46,7.5
4087,40880 85,7.5
1558,50118 19,7.4999
2797,50315 16,7.486
583,40894 44,7.4858
3824,61135 650,7.4857
4178,30426 33,7.4857
131,40884 44,7.4715
4637,30758 17,7.4714
7743,61253 47,7.4573
8181,20251 21,7.4572
1578,30654 15,7.457
2545,30558 15,7.4429
2028,30713 16,7.4427
10999,30662 31,7.4286
10163,50474 58,7.4286
9564,61209 691,7.4286
1452,30018 18,7.4286
3136,60347 20,7.428599999999999
1684,30039 18,7.4285000000000005
5215,30542 97,7.4285
7216,40189 90,7.4284
4216,60084 671,7.4144
1012,30486 71,7.4144
2669,20096 26,7.4144
5180,40258 43,7.4
6848,30028 18,7.3998
3303,40818 44,7.3857
6889,30703 16,7.3857
7675,20111 26,7.3857
2996,30646 77,7.371499999999999
5810,50706 14,7.3714
2246,60183 676,7.3572
9523,40557 40,7.3571
2602,11043 635,7.3571
8815,30590 36,7.3571
10637,10616 42,7.3571
7090,40802 85,7.357099999999999
5964,20249 21,7.3286
5922,30686 77,7.3286
2264,60028 91,7.3285
3810,10439 29,7.3284
2795,20218 11,7.3143
3481,60453 79,7.314299999999999
3863,60427 66,7.3142000000000005
5244,62024 676,7.3142
4559,60044 662,7.3
3840,61107 74,7.3
1034,30383 17,7.2999
4210,50277 55,7.2858
8276,10719 58,7.2857
10459,30607 34,7.2857
5411,30392 33,7.285699999999999
2668,40218 90,7.2714
1399,30459 33,7.2428
1115,40745 11,7.2286
300,60051 662,7.2285
6396,30734 16,7.2284
2160,30146 38,7.2144
9512,40196 48,7.2143
8264,10548 67,7.2143
9520,40637 46,7.2143
10455,30476 35,7.2143
405,10414 19,7.2143
6227,50971 54,7.2143
1712,20083 15,7.2
2765,30478 71,7.2
6540,20213 21,7.1998999999999995
3284,60052 672,7.1859
7756,30732 16,7.1858
3070,20212 11,7.1857
4023,60082 672,7.1856
6945,30651 15,7.1715
4466,30908 33,7.1714
4770,10312 19,7.1714
4890,30303 71,7.1572000000000005
6737,60175 676,7.1572
138,30388 77,7.1572
7180,10317 26,7.1572
1659,50242 10,7.157100000000001
2514,50171 10,7.1571
5979,30031 18,7.1571
9096,20023 77,7.157
10031,10615 42,7.1429
5359,20282 21,7.1429
6202,30808 31,7.1429
5714,10819 10,7.1429
7666,40835 44,7.1429
8775,10735 28,7.1429
10725,10267 S405,7.1429
6065,10595 60,7.1428
5082,30464 71,7.1428
7705,60712 642,7.1428
4952,40532 77,7.1286000000000005
6974,10726 12,7.1286000000000005
4717,60284 78,7.128500000000001
2970,50141 19,7.1143
6160,60078 662,7.0858
7736,60680 671,7.0858
1271,20200 26,7.0857
6519,10167 635,7.0856
2832,40210 90,7.0856
1169,20358 21,7.0856
2254,30346 38,7.0715
5924,50116 19,7.0715
10874,10612 30,7.0714
8052,40186 42,7.0714
2605,30642 15,7.0714
5756,10562 78,7.0714
10570,50508 59,7.0714
2730,50707 14,7.0713
465,40749 11,7.071199999999999
6791,10376 77,7.0572
213,30376 17,7.0571
3137,10338 26,7.043
2736,50451 16,7.0428
7453,50277 14,7.0427
5436,30028 38,7.0286
5892,30576 15,7.0285
2034,50244 10,7.0285
1981,60029 91,7.0143
5494,60930 649,7.014200000000001
3969,50671 55,7.0142
9812,10549 25,7.0
9750,60957 690,7.0
5101,50071 50,7.0
6534,60564 67,7.0
8348,50766 49,7.0
5715,10417 31,7.0
7269,10114 29,6.9999
4121,10804 10,6.9999
4295,40647 11,6.9999
7071,40391 77,6.9715
4459,30705 16,6.9715
2058,40578 11,6.9714
8694,10386 78,6.9714
2928,40261 45,6.957
1638,50545 55,6.957
3120,30293 71,6.957
3011,61285 677,6.9429
4935,40189 75,6.9429
569,50297 14,6.9428
39,30354 17,6.9428
820,10253 12,6.9428
5560,50984 54,6.9286
8579,10598 58,6.9286
7714,40390 40,6.9286
10941,61169 693,6.9286
3818,61125 649,6.9286
8574,10616 48,6.9286
2768,60072 671,6.928599999999999
1953,60239 649,6.9285
3051,30479 33,6.9144
123,50301 16,6.9142
2718,50259 19,6.8999
3064,20326 24,6.885800000000001
1552,40237 90,6.8858
1940,30620 17,6.8858
4930,60438 18,6.8856
1499,30509 33,6.8714
3243,62002 672,6.8714
1435,40171 47,6.8713
2551,40290 44,6.8573
8733,40864 85,6.8572
8310,60790 95,6.8572
900,30783 33,6.8571
2982,50537 59,6.8571
3937,50518 55,6.8571
5121,20469 83,6.8571
9548,60689 67,6.8571
10786,10638 31,6.8571
10151,50207 59,6.8571
7618,30602 S416,6.8571
10099,10789 31,6.8571
7158,40169 90,6.8571
7169,50299 54,6.8571
4845,50160 43,6.8285
853,40030 47,6.8143
2325,50485 16,6.8143
591,60541 66,6.8142
185,60086 671,6.8142
3887,20331 24,6.8
628,20416 26,6.7999
4152,61114 74,6.7858
10854,50698 54,6.7857
2320,50169 49,6.7857
10843,30733 31,6.7857
2554,10097 29,6.7857
10123,40873 46,6.7857
10131,20197 25,6.7857
6556,50687 16,6.7857
5233,40342 90,6.7856
2169,30050 38,6.7715000000000005
3270,10241 12,6.7715000000000005
3504,20036 77,6.7715
6057,30583 77,6.7714
3020,50566 14,6.7714
975,30463 71,6.7571
3521,50072 75,6.7571
4135,30218 17,6.7571
7709,30534 18,6.757
5817,61258 74,6.7429
4607,10319 19,6.7429
4078,60928 20,6.7287
3760,50168 43,6.7287
994,40827 44,6.7286
7036,50111 16,6.7285
2679,30019 18,6.7285
217,60523 66,6.7285
5667,40542 90,6.7144
3209,10439 23,6.7144
3326,10178 635,6.7144
386,10812 77,6.714300000000001
8795,40049 46,6.7143
6738,50534 59,6.7143
3852,20233 22,6.7143
6862,10588 65,6.7143
2266,30480 71,6.7143
4555,10612 45,6.700100000000001
2784,10479 15,6.7001
210,20136 24,6.7001
3452,10615 60,6.7001
7132,60955 649,6.7
930,30926 17,6.6999
1389,50278 14,6.6999
1972,10617 44,6.6998999999999995
4618,60450 78,6.6858
3098,30405 38,6.6857
5801,10245 12,6.6715
1625,10274 71,6.6714
4627,30615 17,6.6573
2059,40210 43,6.6571
1610,20012 19,6.6571
4471,30978 33,6.657
5913,40254 85,6.643
6214,30637 36,6.6429
5103,10325 71,6.6429
3242,20450 83,6.6429
7723,10134 48,6.6429
8323,20117 26,6.6429
10573,20386 22,6.6429
7014,50815 93,6.6428
5205,20201 11,6.6428
5380,40282 44,6.6428
5319,40865 85,6.6428
4593,60195 74,6.6428
4478,30323 71,6.642799999999999
2359,10252 12,6.6286000000000005
5138,30423 71,6.6000000000000005
5949,50163 43,6.6
1635,10733 33,6.6
5932,50178 10,6.5999
498,60080 671,6.5859000000000005
1459,60078 671,6.5856
2272,60706 677,6.5715
6925,10042 95,6.5715
2805,50682 55,6.5715
5635,20468 82,6.5714999999999995
3610,30426 71,6.571400000000001
10624,60490 67,6.571400000000001
10726,61205 694,6.5714
3101,50752 49,6.5714
8255,10627 48,6.5714
6418,10706 34,6.5714
817,60761 91,6.5713
2177,30297 71,6.5572
921,40400 90,6.5571
7379,60235 29,6.5429
6128,60392 66,6.5287
5860,60350 20,6.5285
1442,60309 78,6.5143
4705,62029 649,6.5142999999999995
2717,40189 43,6.5142
1654,10104 29,6.5142
3617,10195 29,6.5
7932,20454 83,6.5
4749,50390 676,6.5
870,20261 11,6.5
2983,10208 17,6.5
8458,40633 42,6.5
7220,10642 59,6.5
2286,20349 11,6.5
8194,20529 28,6.5
1187,10214 23,6.4999
142,30101 47,6.4999
884,40059 44,6.4858
5112,30433 71,6.4714
5639,30226 18,6.4572
1456,40790 90,6.4571
3913,50381 676,6.4429
9281,40186 92,6.4429
6947,30638 33,6.4429
2308,20220 21,6.4428
1387,40331 45,6.4428
1285,10804 38,6.4287
8143,10005 58,6.4286
10830,20255 22,6.4286
8842,10171 58,6.4286
10642,10258 S405,6.4286
7814,40187 46,6.4286
3092,60912 649,6.428599999999999
1315,30917 71,6.4285
731,10733 23,6.4285
9165,60303 65,6.4285
6977,30108 18,6.4285
2271,61148 650,6.4285
6949,20356 21,6.4143
2455,30343 38,6.4142
3033,40817 44,6.4001
2296,61149 650,6.4001
88,20202 11,6.4001
305,30471 15,6.4
5248,20214 21,6.3999999999999995
4083,40406 11,6.3999
2906,10762 38,6.3859
4317,20275 11,6.3857
3366,40600 11,6.3857
2620,30586 33,6.3856
1181,60081 662,6.3713
10576,10642 54,6.3572
4777,40187 45,6.3572
7783,30636 36,6.3572
7356,60291 95,6.3571
8934,10558 22,6.3571
6154,10359 44,6.3428
5307,30351 38,6.3287
5063,10298 33,6.3285
66,30362 38,6.3001
4501,40700 44,6.300000000000001
1897,10511 14,6.300000000000001
7186,61221 676,6.2999
3145,20323 24,6.2999
8295,20038 26,6.2858
3722,10032 95,6.2858
9386,40364 85,6.2858
380,20181 83,6.2858
8055,30799 32,6.2858
10770,50588 54,6.2857
10451,30403 31,6.2857
6702,60162 95,6.2857
8418,10800 67,6.2857
2292,60727 649,6.2857
4345,60970 649,6.2856
5328,10811 77,6.2571
3847,40510 90,6.2429
4144,40301 44,6.2429
5789,20253 21,6.2429
3903,50264 55,6.2429
2131,40903 89,6.2428
1161,60081 671,6.2286
6896,40531 77,6.2286
6817,50114 19,6.2286
4941,50659 16,6.2285
6173,20077 26,6.2284999999999995
373,60886 649,6.2143
8904,30866 28,6.2143
8922,50320 57,6.2143
4055,10632 32,6.2143
7057,40006 85,6.2143
10597,20181 25,6.2143
7579,20200 67,6.2143
10386,10631 46,6.2143
4719,40894 48,6.2143
12,60472 18,6.2001
5168,60205 78,6.2
7569,10562 74,6.2
5130,40525 77,6.2
2752,40743 11,6.1998999999999995
2962,60385 78,6.1998999999999995
1671,10443 29,6.1856
512,60078 672,6.1714
3386,30581 33,6.1572000000000005
5251,61135 641,6.1571
5084,50177 10,6.143
1413,62016 693,6.1429
4311,10634 32,6.1429
4679,60452 672,6.1429
6780,20357 11,6.1429
2515,50171 49,6.1429
9654,20124 25,6.1429
6232,50923 59,6.1429
5904,30595 36,6.1429
9072,40690 85,6.1429
1345,10082 60,6.1429
4784,30532 15,6.1429
7174,20233 82,6.1429
8002,30933 S441,6.1429
10503,61274 693,6.1429
3426,60082 671,6.1429
8245,30842 36,6.1428
9379,40065 46,6.1428
8423,10256 12,6.128699999999999
1258,50103 16,6.1286000000000005
8034,40483 20,6.1286000000000005
6747,60036 662,6.1286
460,30144 38,6.1285
4533,30201 17,6.1144
2839,10175 635,6.1142
1383,30398 18,6.1001
1726,30244 17,6.1000000000000005
1880,40355 43,6.0999
